EmployeeID,Department,JobRole,Age,Gender,Education,MaritalStatus,YearsExperience,YearsAtCompany,MonthlySalary,DistanceFromHome,OverTime,JobSatisfaction,WorkLifeBalance,PerformanceRating,PromotionLast5Years,TrainingTimesLastYear,Attrition,TenureBucket,Attrition_Flag,OverTime_Flag
EMP01390,Marketing,Marketing Executive,37.0,Male,High School,Single,14,8,64715.46,3.0,No,4.0,3.0,2,0,5,No,7-10 yrs,0,0
EMP01443,Support,Support Lead,35.0,Female,Bachelor's,Married,11,11,71254.27,3.0,Yes,1.0,2.0,3,0,2,No,10+ yrs,0,1
EMP00547,Engineering,QA Engineer,40.0,Male,Master's,Married,22,4,125372.09,9.2,Yes,1.0,1.0,3,0,3,Yes,4-6 yrs,1,1
EMP00205,Marketing,Marketing Executive,25.0,Female,Bachelor's,Single,2,2,54458.96,3.1,No,4.0,1.0,3,0,3,Yes,2-3 yrs,1,0
EMP01188,Support,Support Lead,40.0,Female,Master's,Married,22,11,99259.6,2.0,No,1.0,1.0,3,1,0,Yes,10+ yrs,1,0
EMP00710,Sales,Sales Manager,30.0,Male,Bachelor's,Married,9,2,65798.86,0.4,No,3.0,3.0,1,1,3,No,2-3 yrs,0,0
EMP00606,Support,Support Lead,38.0,Female,Bachelor's,Divorced,20,0,81813.73,13.1,No,2.0,3.0,3,0,5,No,0-1 yrs,0,0
EMP01379,Sales,Sales Manager,42.0,Female,Bachelor's,Divorced,17,1,95225.12,0.9,No,2.0,2.0,3,0,2,Yes,0-1 yrs,1,0
EMP00187,Finance,Accountant,53.0,Male,Master's,Single,29,0,125673.87,5.5,No,3.0,1.0,3,1,3,No,0-1 yrs,0,0
EMP00778,Finance,Finance Manager,35.0,Female,Bachelor's,Single,17,5,93502.82,17.4,No,2.0,1.0,4,0,1,No,4-6 yrs,0,0
EMP01476,Engineering,Engineering Manager,38.0,Female,High School,Married,13,0,93966.21,8.6,No,3.0,4.0,2,0,2,Yes,0-1 yrs,1,0
EMP01288,Finance,Finance Manager,38.0,Female,Bachelor's,Divorced,16,0,87867.36,0.2,No,1.0,4.0,4,1,1,Yes,0-1 yrs,1,0
EMP00010,Engineering,QA Engineer,39.0,Male,Bachelor's,Single,17,2,106211.91,4.6,Yes,4.0,1.0,4,0,1,No,2-3 yrs,0,1
EMP00011,Finance,Financial Analyst,27.0,Female,Bachelor's,Married,4,3,70846.27,10.8,Yes,2.0,1.0,4,1,4,No,2-3 yrs,0,1
EMP01150,Marketing,Content Specialist,25.0,Female,Bachelor's,Divorced,3,3,67618.29,2.3,No,2.0,2.0,4,0,5,No,2-3 yrs,0,0
EMP00722,Sales,Sales Executive,23.0,Female,High School,Divorced,0,0,40897.02,8.2,No,2.0,1.0,3,1,3,Yes,0-1 yrs,1,0
EMP00631,Finance,Finance Manager,21.0,Female,Bachelor's,Divorced,0,0,59016.39,0.8,Yes,2.0,1.0,3,0,2,Yes,0-1 yrs,1,1
EMP00987,Sales,Account Manager,33.0,Female,Master's,Married,7,1,75729.52,3.0,No,4.0,1.0,2,0,3,No,0-1 yrs,0,0
EMP00747,Hr,HR Manager,22.0,Female,Bachelor's,Divorced,0,0,52840.02,4.8,Yes,3.0,2.0,4,0,2,No,0-1 yrs,0,1
EMP01080,Support,Support Executive,26.0,Female,Bachelor's,Single,0,0,38313.64,17.8,Yes,2.0,2.0,4,0,3,Yes,0-1 yrs,1,1
EMP00556,Hr,HR Executive,24.0,Male,High School,Single,6,0,51938.49,1.7,No,3.0,2.0,2,1,5,Yes,0-1 yrs,1,0
EMP00290,Sales,Sales Manager,29.0,Male,Master's,Divorced,6,0,76065.68,0.3,Yes,1.0,2.0,3,0,1,Yes,0-1 yrs,1,1
EMP00729,Support,Support Executive,34.0,Male,Bachelor's,Married,8,0,59346.8,3.2,Yes,1.0,3.0,4,1,0,Yes,0-1 yrs,1,1
EMP00428,Sales,Sales Manager,42.0,Male,Bachelor's,Divorced,17,0,79944.63,2.1,Yes,2.0,3.0,4,1,4,No,0-1 yrs,0,1
EMP00562,Sales,Sales Executive,41.0,Female,Bachelor's,Married,19,7,84477.73,22.3,No,4.0,2.0,3,0,3,No,7-10 yrs,0,0
EMP00794,Marketing,Marketing Executive,31.0,Male,High School,Divorced,10,2,69297.54,1.5,No,3.0,4.0,3,1,4,No,2-3 yrs,0,0
EMP01009,Hr,HR Executive,35.0,Male,Master's,Single,13,6,80323.75,5.3,No,2.0,4.0,2,1,3,No,4-6 yrs,0,0
EMP01442,Engineering,Senior Engineer,49.0,Female,Master's,Single,29,8,137525.74,8.8,No,3.0,3.0,4,0,0,Yes,7-10 yrs,1,0
EMP01062,Finance,Accountant,33.0,Female,Master's,Divorced,12,12,92803.08,11.4,No,3.0,2.0,4,0,4,Yes,10+ yrs,1,0
EMP00122,Engineering,Software Engineer,21.0,Male,Bachelor's,Single,0,0,69039.42,10.4,No,3.0,2.0,3,0,0,No,0-1 yrs,0,0
EMP00657,Sales,Account Manager,24.0,Male,PhD,Married,1,1,75298.32,0.5,No,3.0,2.0,4,1,3,Yes,0-1 yrs,1,0
EMP01078,Finance,Financial Analyst,21.0,Male,Master's,Single,0,0,65748.13,17.6,No,2.0,3.0,2,0,4,Yes,0-1 yrs,1,0
EMP00768,Support,Support Executive,24.0,Female,Master's,Single,0,0,55350.14,14.1,Yes,1.0,4.0,3,0,4,Yes,0-1 yrs,1,1
EMP00152,Engineering,Software Engineer,21.0,Male,Bachelor's,Divorced,0,0,73922.94,22.1,No,1.0,2.0,3,0,0,Yes,0-1 yrs,1,0
EMP01169,Hr,HR Executive,25.0,Female,Master's,Divorced,0,0,60964.89,0.1,No,1.0,3.0,3,1,4,Yes,0-1 yrs,1,0
EMP00113,Finance,Financial Analyst,38.0,Female,Master's,Married,19,1,105407.8,5.4,Yes,3.0,1.0,3,1,2,Yes,0-1 yrs,1,1
EMP00834,Marketing,Marketing Executive,44.0,Female,Bachelor's,Divorced,23,2,103369.69,3.2,Yes,4.0,4.0,4,0,3,No,2-3 yrs,0,1
EMP01180,Support,Support Lead,51.0,Male,Bachelor's,Married,33,0,103902.93,4.2,Yes,3.0,4.0,3,0,5,Yes,0-1 yrs,1,1
EMP00424,Support,Support Executive,33.0,Female,Bachelor's,Single,11,5,66974.05,22.9,Yes,3.0,2.0,2,1,2,No,4-6 yrs,0,1
EMP00873,Sales,Sales Executive,35.0,Male,Bachelor's,Divorced,9,9,62613.69,1.2,No,4.0,2.0,3,0,4,No,7-10 yrs,0,0
EMP00915,Sales,Sales Manager,47.0,Male,Bachelor's,Divorced,19,1,87814.04,2.9,No,1.0,2.0,3,0,3,No,0-1 yrs,0,0
EMP00919,Support,Support Executive,25.0,Female,High School,Married,0,0,40481.83,23.3,Yes,4.0,3.0,3,1,0,No,0-1 yrs,0,1
EMP01227,Marketing,Marketing Executive,31.0,Male,Master's,Divorced,7,2,72500.96,1.6,No,1.0,3.0,3,0,5,Yes,2-3 yrs,1,0
EMP00131,Marketing,Marketing Manager,43.0,Male,Master's,Married,17,11,104125.79,1.8,Yes,3.0,3.0,3,0,4,No,10+ yrs,0,1
EMP00462,Marketing,Marketing Executive,34.0,Male,Bachelor's,Single,11,11,79839.46,1.9,No,3.0,4.0,3,0,5,No,10+ yrs,0,0
EMP01330,Support,Support Executive,25.0,Male,Master's,Married,5,2,63702.47,11.5,No,3.0,2.0,4,0,5,Yes,2-3 yrs,1,0
EMP00851,Marketing,Marketing Manager,32.0,Male,Bachelor's,Divorced,5,0,58933.71,40.4,Yes,3.0,1.0,3,0,0,Yes,0-1 yrs,1,1
EMP00134,Engineering,QA Engineer,21.0,Female,Bachelor's,Single,0,0,69060.35,14.9,Yes,1.0,3.0,3,1,0,Yes,0-1 yrs,1,1
EMP00001,Sales,Sales Executive,34.0,Male,Bachelor's,Divorced,13,1,67351.04,15.9,Yes,3.0,2.0,4,0,1,No,0-1 yrs,0,1
EMP01096,Sales,Sales Manager,33.0,Male,High School,Single,11,0,67210.92,2.9,Yes,1.0,1.0,4,0,3,No,0-1 yrs,0,1
EMP01216,Finance,Accountant,58.0,Female,Bachelor's,Divorced,40,3,135669.04,2.5,No,4.0,3.0,4,0,4,No,2-3 yrs,0,0
EMP01451,Engineering,Senior Engineer,28.0,Female,PhD,Married,9,8,107695.74,3.2,No,2.0,3.0,3,0,2,No,7-10 yrs,0,0
EMP01207,Finance,Financial Analyst,34.0,Female,Master's,Divorced,13,12,89491.68,5.5,No,4.0,3.0,4,0,3,No,10+ yrs,0,0
EMP00700,Sales,Sales Executive,43.0,Male,Bachelor's,Single,21,3,102657.1,6.1,No,3.0,2.0,3,1,0,No,2-3 yrs,0,0
EMP01047,Sales,Sales Manager,32.0,Male,Bachelor's,Divorced,14,0,71354.97,10.3,Yes,2.0,4.0,3,0,1,Yes,0-1 yrs,1,1
EMP00992,Sales,Sales Executive,29.0,Female,Master's,Single,9,1,76279.66,1.5,Yes,2.0,4.0,4,1,3,Yes,0-1 yrs,1,1
EMP01006,Support,Support Lead,47.0,Male,Bachelor's,Divorced,29,2,108589.17,6.9,No,4.0,2.0,1,0,0,Yes,2-3 yrs,1,0
EMP01313,Support,Support Lead,43.0,Male,Bachelor's,Divorced,21,0,86802.05,17.9,No,4.0,1.0,3,0,2,No,0-1 yrs,0,0
EMP00412,Sales,Account Manager,21.0,Female,Bachelor's,Divorced,0,0,44728.23,1.1,No,2.0,1.0,3,0,3,Yes,0-1 yrs,1,0
EMP00323,Engineering,QA Engineer,42.0,Female,Bachelor's,Divorced,21,1,83596.3,2.3,No,4.0,1.0,1,1,3,No,0-1 yrs,0,0
EMP00002,Finance,Accountant,37.0,Male,Master's,Married,6,6,83556.67,4.0,No,1.0,3.0,4,0,3,Yes,4-6 yrs,1,0
EMP00112,Sales,Account Manager,43.0,Male,High School,Married,23,1,93200.25,34.1,Yes,2.0,3.0,3,0,1,No,0-1 yrs,0,1
EMP00436,Hr,Recruiter,40.0,Male,Master's,Divorced,18,3,93614.74,9.7,No,2.0,1.0,3,0,5,No,2-3 yrs,0,0
EMP00957,Engineering,Engineering Manager,35.0,Female,Bachelor's,Single,17,0,87128.91,0.6,No,3.0,3.0,3,0,4,No,0-1 yrs,0,0
EMP00453,Sales,Account Manager,30.0,Female,High School,Married,4,1,48587.21,19.8,Yes,4.0,3.0,3,0,5,Yes,0-1 yrs,1,1
EMP00039,Finance,Accountant,34.0,Male,High School,Divorced,6,4,58971.45,0.2,No,1.0,2.0,3,0,0,Yes,4-6 yrs,1,0
EMP00184,Hr,HR Executive,29.0,Male,Master's,Married,7,2,69925.87,15.2,No,3.0,1.0,3,0,1,Yes,2-3 yrs,1,0
EMP01125,Marketing,Marketing Manager,34.0,Female,Master's,Divorced,9,0,85764.02,2.5,No,4.0,1.0,3,1,0,No,0-1 yrs,0,0
EMP00880,Marketing,Content Specialist,26.0,Female,PhD,Married,4,2,88696.84,1.2,No,1.0,1.0,3,0,0,Yes,2-3 yrs,1,0
EMP00218,Engineering,QA Engineer,26.0,Female,Bachelor's,Single,7,5,90840.8,12.5,No,2.0,4.0,4,1,1,Yes,4-6 yrs,1,0
EMP01253,Engineering,Senior Engineer,50.0,Female,PhD,Married,22,11,135429.68,1.5,No,2.0,1.0,3,0,3,No,10+ yrs,0,0
EMP01471,Sales,Sales Executive,36.0,Male,Bachelor's,Single,11,1,75314.2,14.6,No,1.0,2.0,3,1,1,No,0-1 yrs,0,0
EMP00855,Support,Support Lead,21.0,Male,Master's,Divorced,1,1,52580.11,0.3,No,2.0,3.0,2,0,2,No,0-1 yrs,0,0
EMP00307,Support,Support Lead,30.0,Male,Master's,Single,11,1,73543.57,3.9,No,4.0,3.0,4,0,3,No,0-1 yrs,0,0
EMP00730,Marketing,Marketing Manager,28.0,Female,Bachelor's,Single,0,0,51369.45,3.4,No,1.0,1.0,3,1,4,Yes,0-1 yrs,1,0
EMP00441,Engineering,Senior Engineer,33.0,Male,Master's,Single,15,0,106004.6,2.3,Yes,1.0,1.0,4,1,1,Yes,0-1 yrs,1,1
EMP01035,Sales,Account Manager,51.0,Female,Bachelor's,Divorced,32,0,109667.48,1.0,Yes,4.0,2.0,2,0,4,No,0-1 yrs,0,1
EMP00550,Support,Support Lead,43.0,Female,Bachelor's,Single,25,7,92169.27,10.9,No,3.0,1.0,3,1,4,Yes,7-10 yrs,1,0
EMP00314,Finance,Finance Manager,38.0,Male,PhD,Divorced,15,0,116978.21,0.3,No,3.0,4.0,4,0,1,No,0-1 yrs,0,0
EMP00970,Hr,HR Manager,21.0,Female,Bachelor's,Married,0,0,35833.73,11.6,No,1.0,2.0,3,0,4,No,0-1 yrs,0,0
EMP01156,Sales,Sales Manager,46.0,Female,Master's,Married,28,5,109607.77,1.1,No,3.0,1.0,3,0,1,Yes,4-6 yrs,1,0
EMP00701,Support,Support Lead,30.0,Male,Master's,Divorced,1,1,55223.44,1.7,No,2.0,1.0,2,0,4,Yes,0-1 yrs,1,0
EMP00332,Finance,Accountant,21.0,Male,Bachelor's,Married,0,0,56305.29,1.5,No,2.0,1.0,3,0,2,No,0-1 yrs,0,0
EMP00037,Support,Support Executive,42.0,Female,Bachelor's,Divorced,17,11,69297.35,19.4,Yes,2.0,3.0,2,0,3,No,10+ yrs,0,1
EMP00111,Marketing,Marketing Manager,33.0,Female,Bachelor's,Divorced,15,2,78806.54,5.2,No,3.0,1.0,3,0,1,Yes,2-3 yrs,1,0
EMP01069,Sales,Sales Executive,45.0,Female,Bachelor's,Single,21,1,89066.63,8.6,No,2.0,3.0,3,0,5,No,0-1 yrs,0,0
EMP00889,Sales,Account Manager,26.0,Female,Bachelor's,Married,6,2,59782.89,2.5,No,4.0,4.0,3,0,3,No,2-3 yrs,0,0
EMP01147,Support,Support Lead,40.0,Male,Bachelor's,Single,19,1,75998.19,9.3,No,4.0,2.0,2,0,1,No,0-1 yrs,0,0
EMP00916,Support,Support Executive,35.0,Male,Bachelor's,Single,15,3,66839.0,14.1,No,1.0,3.0,4,1,4,No,2-3 yrs,0,0
EMP01224,Support,Support Lead,37.0,Male,Bachelor's,Married,13,3,65452.67,18.1,No,4.0,2.0,3,1,3,No,2-3 yrs,0,0
EMP00927,Finance,Finance Manager,21.0,Female,Bachelor's,Divorced,0,0,65970.01,5.9,No,4.0,2.0,3,0,5,Yes,0-1 yrs,1,0
EMP00746,Finance,Financial Analyst,29.0,Female,Bachelor's,Married,5,5,68948.57,42.0,Yes,3.0,2.0,3,0,2,No,4-6 yrs,0,1
EMP00615,Support,Support Executive,27.0,Male,PhD,Divorced,9,0,86562.63,4.1,Yes,1.0,1.0,4,0,5,Yes,0-1 yrs,1,1
EMP00776,Support,Support Executive,48.0,Male,Bachelor's,Married,29,0,97312.61,2.3,No,2.0,4.0,4,1,4,No,0-1 yrs,0,0
EMP01299,Support,Support Lead,27.0,Male,High School,Divorced,5,3,46444.41,8.4,No,4.0,3.0,4,0,1,No,2-3 yrs,0,0
EMP00714,Marketing,Marketing Manager,23.0,Male,Bachelor's,Divorced,0,0,54572.47,26.5,No,2.0,1.0,2,1,2,No,0-1 yrs,0,0
EMP00578,Support,Support Lead,27.0,Male,PhD,Divorced,5,2,83562.85,5.3,Yes,4.0,2.0,3,0,1,No,2-3 yrs,0,1
EMP01251,Finance,Accountant,29.0,Female,Bachelor's,Single,4,2,73370.16,21.0,Yes,3.0,1.0,3,1,5,No,2-3 yrs,0,1
EMP00434,Support,Support Lead,21.0,Male,Bachelor's,Married,0,0,44559.12,3.7,Yes,3.0,2.0,3,0,5,Yes,0-1 yrs,1,1
EMP00164,Engineering,Engineering Manager,49.0,Male,High School,Married,19,0,101588.04,4.3,No,2.0,3.0,3,1,2,Yes,0-1 yrs,1,0
EMP00264,Sales,Sales Executive,43.0,Female,PhD,Married,18,0,97364.44,19.0,No,4.0,4.0,3,0,0,No,0-1 yrs,0,0
EMP00232,Support,Support Executive,31.0,Female,Master's,Single,5,1,59074.63,20.7,No,1.0,2.0,4,0,2,Yes,0-1 yrs,1,0
EMP00303,Support,Support Lead,24.0,Female,Bachelor's,Married,6,4,83596.3,2.5,Yes,4.0,3.0,2,0,4,No,4-6 yrs,0,1
EMP01091,Engineering,Senior Engineer,40.0,Female,Master's,Married,17,11,111307.14,25.6,No,3.0,4.0,3,0,5,Yes,10+ yrs,1,0
EMP00928,Finance,Finance Manager,50.0,Male,Bachelor's,Single,29,2,118115.9,3.6,No,3.0,2.0,3,1,5,No,2-3 yrs,0,0
EMP00176,Engineering,Engineering Manager,31.0,Male,Bachelor's,Divorced,13,1,98112.2,4.2,No,3.0,3.0,1,1,4,No,0-1 yrs,0,0
EMP01389,Engineering,Engineering Manager,26.0,Female,PhD,Single,0,0,92735.59,8.2,No,1.0,2.0,2,1,3,Yes,0-1 yrs,1,0
EMP00150,Support,Support Lead,21.0,Male,Master's,Married,0,0,55901.57,0.3,No,2.0,2.0,3,0,2,No,0-1 yrs,0,0
EMP01467,Sales,Sales Executive,39.0,Female,Master's,Married,18,8,88229.12,42.0,No,2.0,3.0,3,0,3,No,7-10 yrs,0,0
EMP01103,Engineering,Engineering Manager,44.0,Male,Bachelor's,Single,20,2,112153.12,0.3,Yes,1.0,1.0,3,1,1,No,2-3 yrs,0,1
EMP00072,Engineering,QA Engineer,48.0,Female,Bachelor's,Divorced,29,9,124680.1,1.1,Yes,4.0,1.0,1,0,4,No,7-10 yrs,0,1
EMP00169,Support,Support Lead,50.0,Male,Bachelor's,Married,30,4,103535.04,0.3,No,3.0,2.0,2,0,4,Yes,4-6 yrs,1,0
EMP00456,Marketing,Content Specialist,39.0,Male,Bachelor's,Divorced,7,6,69262.56,2.9,Yes,1.0,4.0,3,0,4,No,4-6 yrs,0,1
EMP00090,Sales,Sales Manager,30.0,Male,Bachelor's,Divorced,2,0,59764.82,18.2,No,4.0,4.0,4,0,5,No,0-1 yrs,0,0
EMP00118,Finance,Finance Manager,43.0,Male,Master's,Divorced,19,2,104832.01,1.8,No,2.0,1.0,4,0,0,Yes,2-3 yrs,1,0
EMP00488,Engineering,Engineering Manager,21.0,Male,Bachelor's,Divorced,0,0,72592.38,4.8,No,1.0,2.0,4,0,1,No,0-1 yrs,0,0
EMP00322,Marketing,Marketing Manager,36.0,Female,Master's,Single,13,13,96353.42,12.5,No,2.0,3.0,3,0,3,No,10+ yrs,0,0
EMP01341,Marketing,Marketing Executive,34.0,Female,Master's,Divorced,9,3,83007.62,10.4,No,1.0,3.0,3,0,4,No,2-3 yrs,0,0
EMP01429,Marketing,Content Specialist,40.0,Female,Bachelor's,Single,16,4,91158.81,5.8,No,3.0,2.0,3,1,2,No,4-6 yrs,0,0
EMP00460,Engineering,Engineering Manager,39.0,Female,Master's,Married,20,4,122312.23,3.8,No,1.0,1.0,3,1,1,No,4-6 yrs,0,0
EMP01493,Support,Support Lead,59.0,Female,High School,Divorced,36,7,108709.38,5.5,No,4.0,2.0,3,0,2,No,7-10 yrs,0,0
EMP01106,Engineering,Senior Engineer,47.0,Female,Master's,Divorced,18,5,113275.71,3.4,No,2.0,2.0,3,1,4,No,4-6 yrs,0,0
EMP01215,Engineering,Engineering Manager,40.0,Female,High School,Divorced,7,1,79369.85,9.2,No,2.0,1.0,3,1,0,Yes,0-1 yrs,1,0
EMP00242,Hr,HR Manager,40.0,Male,Bachelor's,Divorced,16,0,75940.7,4.4,Yes,3.0,1.0,3,0,0,No,0-1 yrs,0,1
EMP00699,Support,Support Lead,21.0,Female,Bachelor's,Single,0,0,51119.46,2.3,No,2.0,1.0,4,1,4,No,0-1 yrs,0,0
EMP00842,Marketing,Marketing Executive,30.0,Male,Bachelor's,Married,2,2,63597.18,31.9,No,4.0,1.0,3,0,2,Yes,2-3 yrs,1,0
EMP00914,Engineering,Senior Engineer,42.0,Male,Bachelor's,Divorced,20,2,102063.41,2.5,No,2.0,1.0,3,0,2,Yes,2-3 yrs,1,0
EMP01387,Engineering,QA Engineer,27.0,Female,Bachelor's,Divorced,6,1,81880.99,12.3,No,3.0,4.0,3,1,5,No,0-1 yrs,0,0
EMP00703,Engineering,QA Engineer,35.0,Female,Master's,Divorced,17,1,115744.34,16.2,Yes,2.0,3.0,3,1,5,No,0-1 yrs,0,1
EMP01149,Engineering,QA Engineer,27.0,Female,Master's,Single,9,3,98807.99,0.1,No,3.0,4.0,3,0,3,No,2-3 yrs,0,0
EMP00585,Sales,Account Manager,21.0,Female,Master's,Divorced,0,0,61502.57,0.8,No,3.0,4.0,1,0,3,Yes,0-1 yrs,1,0
EMP00980,Engineering,Software Engineer,46.0,Male,Bachelor's,Married,20,17,108483.87,2.7,Yes,1.0,4.0,4,0,3,No,10+ yrs,0,1
EMP00271,Support,Support Executive,34.0,Female,Master's,Single,8,0,65887.69,9.2,Yes,1.0,2.0,3,0,4,Yes,0-1 yrs,1,1
EMP00596,Finance,Financial Analyst,22.0,Male,Bachelor's,Divorced,0,0,83596.3,1.7,No,1.0,3.0,3,1,0,Yes,0-1 yrs,1,0
EMP00786,Support,Support Executive,33.0,Female,Bachelor's,Divorced,10,3,54747.73,2.2,No,1.0,2.0,3,0,2,Yes,2-3 yrs,1,0
EMP00497,Support,Support Lead,42.0,Female,Master's,Divorced,24,5,103953.57,0.3,Yes,3.0,4.0,4,0,1,No,4-6 yrs,0,1
EMP00221,Marketing,Marketing Executive,40.0,Male,PhD,Single,22,1,113427.57,12.9,No,4.0,4.0,3,0,1,No,0-1 yrs,0,0
EMP00878,Engineering,Engineering Manager,37.0,Male,Master's,Married,18,0,117412.42,7.4,No,1.0,1.0,3,0,2,Yes,0-1 yrs,1,0
EMP00921,Sales,Sales Manager,42.0,Female,Bachelor's,Married,21,1,85096.85,1.3,Yes,4.0,4.0,3,0,5,No,0-1 yrs,0,1
EMP01089,Marketing,Marketing Executive,37.0,Female,High School,Married,19,2,87317.78,19.0,No,3.0,1.0,3,0,0,No,2-3 yrs,0,0
EMP00985,Sales,Sales Executive,43.0,Male,Bachelor's,Single,21,0,78942.32,37.2,No,4.0,1.0,3,1,5,No,0-1 yrs,0,0
EMP01161,Engineering,QA Engineer,45.0,Male,Bachelor's,Single,25,3,119809.7,3.6,Yes,4.0,2.0,1,0,2,Yes,2-3 yrs,1,1
EMP00313,Engineering,Senior Engineer,35.0,Male,Bachelor's,Married,12,0,90992.54,21.2,Yes,4.0,4.0,2,0,4,No,0-1 yrs,0,1
EMP01421,Engineering,QA Engineer,28.0,Male,Bachelor's,Divorced,10,3,89166.3,4.7,No,2.0,4.0,3,0,0,No,2-3 yrs,0,0
EMP00508,Support,Support Executive,40.0,Female,Bachelor's,Divorced,18,2,81061.68,5.2,Yes,4.0,2.0,3,0,0,No,2-3 yrs,0,1
EMP00394,Engineering,Engineering Manager,40.0,Female,Bachelor's,Married,19,0,103488.31,0.6,No,4.0,1.0,3,1,3,No,0-1 yrs,0,0
EMP00410,Engineering,Senior Engineer,21.0,Female,Master's,Married,0,0,91396.87,3.7,No,2.0,4.0,4,1,4,Yes,0-1 yrs,1,0
EMP00678,Sales,Account Manager,43.0,Female,Bachelor's,Married,22,2,101117.58,3.6,Yes,2.0,3.0,3,0,3,No,2-3 yrs,0,1
EMP00953,Sales,Sales Executive,37.0,Male,High School,Single,10,1,65168.31,6.5,No,3.0,1.0,4,0,0,Yes,0-1 yrs,1,0
EMP01440,Sales,Sales Manager,22.0,Male,Bachelor's,Married,0,0,55515.2,11.2,Yes,4.0,2.0,2,0,2,Yes,0-1 yrs,1,1
EMP00329,Support,Support Lead,43.0,Female,Bachelor's,Married,18,0,90017.21,0.2,No,2.0,2.0,3,0,4,No,0-1 yrs,0,0
EMP01037,Engineering,Senior Engineer,33.0,Male,Bachelor's,Divorced,11,1,86635.2,3.4,No,2.0,3.0,3,0,5,No,0-1 yrs,0,0
EMP00086,Engineering,Engineering Manager,51.0,Male,Master's,Single,29,1,138197.58,8.0,No,3.0,1.0,3,0,4,No,0-1 yrs,0,0
EMP00084,Support,Support Executive,24.0,Female,Bachelor's,Divorced,6,1,56935.92,0.9,No,3.0,1.0,3,0,2,No,0-1 yrs,0,0
EMP00207,Sales,Sales Executive,32.0,Male,Bachelor's,Divorced,14,1,78082.35,10.0,No,3.0,4.0,3,0,4,No,0-1 yrs,0,0
EMP00104,Engineering,Senior Engineer,34.0,Female,Master's,Single,11,0,103541.65,6.8,No,3.0,4.0,3,0,1,Yes,0-1 yrs,1,0
EMP00735,Hr,HR Manager,34.0,Male,Bachelor's,Married,9,1,66351.93,1.6,No,1.0,3.0,2,0,3,No,0-1 yrs,0,0
EMP00695,Finance,Financial Analyst,27.0,Male,High School,Single,9,2,71847.1,1.9,Yes,3.0,2.0,3,0,0,No,2-3 yrs,0,1
EMP00498,Engineering,Engineering Manager,26.0,Male,Master's,Married,5,1,97284.93,5.1,No,1.0,3.0,4,0,2,Yes,0-1 yrs,1,0
EMP00328,Support,Support Lead,43.0,Female,Master's,Single,15,3,91487.58,8.5,Yes,3.0,4.0,3,0,2,No,2-3 yrs,0,1
EMP01265,Support,Support Lead,33.0,Female,Bachelor's,Divorced,15,5,82862.95,1.0,No,4.0,3.0,3,1,3,No,4-6 yrs,0,0
EMP00661,Engineering,Software Engineer,32.0,Male,Bachelor's,Married,5,5,77910.93,4.3,Yes,2.0,4.0,4,0,0,No,4-6 yrs,0,1
EMP00347,Sales,Account Manager,48.0,Male,PhD,Married,30,1,133426.47,1.4,No,4.0,2.0,2,0,0,Yes,0-1 yrs,1,0
EMP00211,Marketing,Marketing Executive,48.0,Male,High School,Married,25,5,90927.34,5.5,Yes,1.0,1.0,3,0,2,Yes,4-6 yrs,1,1
EMP00568,Engineering,Senior Engineer,35.0,Male,Master's,Married,13,4,102484.88,0.8,No,4.0,1.0,2,0,5,No,4-6 yrs,0,0
EMP00143,Finance,Finance Manager,46.0,Female,Bachelor's,Married,28,3,115210.58,6.7,No,4.0,4.0,2,0,0,No,2-3 yrs,0,0
EMP00515,Hr,HR Executive,50.0,Female,Bachelor's,Divorced,24,0,92915.53,2.6,No,2.0,4.0,2,0,2,No,0-1 yrs,0,0
EMP01029,Sales,Sales Manager,33.0,Female,Bachelor's,Single,10,2,70144.49,11.3,Yes,2.0,2.0,4,0,1,No,2-3 yrs,0,1
EMP00865,Hr,Recruiter,29.0,Female,Bachelor's,Divorced,9,0,64553.05,21.9,No,2.0,1.0,3,0,0,Yes,0-1 yrs,1,0
EMP00892,Engineering,Software Engineer,21.0,Female,Master's,Divorced,0,0,83596.3,2.6,Yes,2.0,2.0,3,0,4,No,0-1 yrs,0,1
EMP00815,Sales,Account Manager,36.0,Female,Bachelor's,Divorced,17,0,83596.3,15.0,No,1.0,2.0,4,0,2,No,0-1 yrs,0,0
EMP01140,Support,Support Executive,32.0,Female,High School,Divorced,8,5,49284.64,7.1,No,2.0,2.0,4,0,5,Yes,4-6 yrs,1,0
EMP00564,Hr,HR Manager,22.0,Male,Master's,Divorced,0,0,65322.76,13.7,No,4.0,1.0,3,0,3,Yes,0-1 yrs,1,0
EMP01086,Support,Support Lead,35.0,Male,Master's,Single,8,0,71373.67,0.1,No,4.0,3.0,4,1,1,No,0-1 yrs,0,0
EMP00372,Marketing,Marketing Executive,36.0,Female,Master's,Married,16,4,98160.65,3.1,Yes,1.0,3.0,4,0,3,Yes,4-6 yrs,1,1
EMP01012,Marketing,Marketing Manager,29.0,Male,High School,Divorced,4,4,58148.84,1.0,Yes,1.0,4.0,3,0,1,No,4-6 yrs,0,1
EMP00891,Engineering,Software Engineer,57.0,Female,Bachelor's,Divorced,39,0,144002.37,11.5,No,1.0,4.0,3,1,3,No,0-1 yrs,0,0
EMP00684,Support,Support Executive,31.0,Female,High School,Married,4,4,50211.66,1.4,No,1.0,2.0,4,0,4,No,4-6 yrs,0,0
